window,long_thr,short_thr,train_start,test_start,test_end,n_factors,sharpe,mdd,winrate,n_trades,n_bars
1,0.55,0.3,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,0.38073940908095993,-0.06466273640919185,0.22594142259414227,1,717
1,0.55,0.25,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,0.2458734971611402,-0.07296038729993737,0.2217573221757322,0,717
1,0.6,0.45,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,0.9894854894575967,-0.06686094709167256,0.2594142259414226,7,717
1,0.6,0.4,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,0.950167025855779,-0.06370032716141627,0.20781032078103207,3,717
1,0.6,0.35,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.4720468501079393,-0.06370032716141627,0.17573221757322174,2,717
1,0.6,0.3,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.329865314825066,-0.06370032716141627,0.14783821478382148,0,717
1,0.6,0.25,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.1713077674739236,-0.06370032716141627,0.14365411436541142,0,717
1,0.65,0.45,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.395001231795475,-0.07215416900187166,0.22315202231520223,4,717
1,0.65,0.4,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.4038550703886112,-0.05514014954360402,0.17154811715481172,1,717
1,0.65,0.35,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.009828602482247,-0.04078995263696028,0.1394700139470014,1,717
1,0.65,0.3,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.8765388558335685,-0.04078995263696028,0.11157601115760112,0,717
1,0.65,0.25,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.7378590815132269,-0.04078995263696028,0.10739191073919108,0,717
1,0.7,0.45,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.9248541780351793,-0.07721779400590156,0.19246861924686193,1,717
1,0.7,0.4,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.0527368799316306,-0.060203774547633926,0.14086471408647142,0,717
1,0.7,0.35,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.960284542389568,-0.019807892643716296,0.1087866108786611,0,717
1,0.7,0.3,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.899657234589912,-0.024429739797950045,0.08089260808926081,0,717
1,0.7,0.25,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.868428974103221,-0.019583205345625965,0.07670850767085077,0,717
1,0.75,0.45,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.6426335250567425,-0.07638482600231244,0.1589958158995816,0,717
1,0.75,0.4,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,1.7335703565547624,-0.05634937173551857,0.10739191073919108,0,717
1,0.75,0.35,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.7271112372917483,-0.012507212895443098,0.07531380753138076,0,717
1,0.75,0.3,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.6726973968423358,-0.010655171123057028,0.04741980474198047,0,717
1,0.75,0.25,2024-01-31 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-05-29 23:00:00+00:00,49,2.665671465805135,-0.009443485689599851,0.043235704323570434,0,717
2,0.55,0.45,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.619673422956845,-0.09263386344535107,0.3713490959666203,16,719
2,0.55,0.4,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.39469674591088627,-0.099715603302438,0.32684283727399166,5,719
2,0.55,0.35,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.4962235738149023,-0.1116198265415781,0.29346314325452016,2,719
2,0.55,0.3,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.5745993247482051,-0.11374688420141854,0.26842837273991654,0,719
2,0.55,0.25,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.7596530347428861,-0.11648640120638232,0.2573018080667594,0,719
2,0.6,0.45,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.3088921382656811,-0.0881219783347661,0.31710709318497915,8,719
2,0.6,0.4,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.09089661559396935,-0.09783985740909573,0.2726008344923505,2,719
2,0.6,0.35,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.2105311414142075,-0.10256085406946047,0.23922114047287898,1,719
2,0.6,0.3,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.30022316346460975,-0.10250008932204357,0.2141863699582754,0,719
2,0.6,0.25,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.5025040452258647,-0.1038156600924659,0.20305980528511822,0,719
2,0.65,0.45,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.20938887785750546,-0.0820112868144276,0.2865090403337969,4,719
2,0.65,0.4,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.4655062237452807,-0.0820112868144276,0.24200278164116829,1,719
2,0.65,0.35,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.3671276695986669,-0.0820112868144276,0.2086230876216968,0,719
2,0.65,0.3,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.27839698642353733,-0.0820112868144276,0.1835883171070932,0,719
2,0.65,0.25,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.0620842023212925,-0.0820112868144276,0.17246175243393602,0,719
2,0.7,0.45,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.44476970551550554,-0.07805079065729703,0.26008344923504867,1,719
2,0.7,0.4,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.7275582060394723,-0.07805079065729703,0.21557719054242003,0,719
2,0.7,0.35,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.6278217416410019,-0.07805079065729703,0.18219749652294853,0,719
2,0.7,0.3,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.5440200979138519,-0.07805079065729703,0.1571627260083449,0,719
2,0.7,0.25,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.3101973194543612,-0.07805079065729703,0.14603616133518776,0,719
2,0.75,0.45,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.05287639998228603,-0.07524197635065177,0.21557719054242003,0,719
2,0.75,0.4,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.1720879855596326,-0.07524197635065177,0.17107093184979139,0,719
2,0.75,0.35,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,0.022887485690635236,-0.07524197635065177,0.1376912378303199,0,719
2,0.75,0.3,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.10033688575740228,-0.07524197635065177,0.11265646731571627,0,719
2,0.75,0.25,2024-03-01 00:00:00+00:00,2024-05-30 00:00:00+00:00,2024-06-28 23:00:00+00:00,49,-0.3676297306636511,-0.07524197635065177,0.10152990264255911,0,719
3,0.55,0.45,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.3829961148175658,-0.07584639575104046,0.41620111731843573,34,716
3,0.55,0.4,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.3388769486415015,-0.08975677311011654,0.36731843575418993,24,716
3,0.55,0.35,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.290729452186164,-0.08680222851151753,0.3058659217877095,10,716
3,0.55,0.3,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.2175211903936993,-0.09366983804403162,0.28212290502793297,4,716
3,0.55,0.25,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.1337655431197766,-0.09366983804403162,0.26955307262569833,1,716
3,0.6,0.45,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.1214460780816764,-0.0691294270171684,0.3575418994413408,21,716
3,0.6,0.4,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.1046503114430295,-0.07906885962134147,0.308659217877095,15,716
3,0.6,0.35,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.1260334180584404,-0.04433438900873499,0.24720670391061453,7,716
3,0.6,0.3,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.073811576116274,-0.04433438900873499,0.22346368715083798,3,716
3,0.6,0.25,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.990932729755877,-0.04433438900873499,0.21089385474860337,1,716
3,0.65,0.45,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.1745262434828736,-0.05327833335974308,0.2779329608938548,12,716
3,0.65,0.4,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.1526946824410222,-0.06203925113428688,0.22905027932960895,9,716
3,0.65,0.35,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.18039132598046,-0.0344351358608842,0.16759776536312848,6,716
3,0.65,0.3,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.1337219808054115,-0.03560792993399953,0.14385474860335196,3,716
3,0.65,0.25,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,2.049296392062578,-0.04188334804807492,0.13128491620111732,1,716
